,id,entropy,KL_div,norm_entropy_diff
0,0,5.873594011303596,7.885740766721199,0.20573391959933743
1,1,5.2391532519630735,9.591228106085747,0.2915271790922552
2,2,3.696187559497228,10.950358668947342,0.5001771658616924
3,3,1.3332201690518795,8.703203274006206,0.8197131848156247
4,4,5.325549165789296,9.655288984757268,0.27984415440492966
5,5,3.9872380913381367,10.762121998028418,0.4608193953588414
6,6,4.593258121505131,10.667916238085159,0.3788693741148297
7,7,2.999592720639005,10.111921333125323,0.5943753094893375
8,9,2.379930747578916,9.440990377506788,0.6781700841313362
9,10,2.568360673517576,8.837947354104518,0.6526893480747645
10,11,4.893164511278768,9.963821415591266,0.33831405615546795
11,12,4.752654435817466,10.28374028934368,0.3573147543104091
12,13,4.777656968409738,10.795282346674314,0.35393374712401937
13,14,4.619538904566945,10.637795345030458,0.3753155134781912
14,16,4.336797832234524,11.138046192871606,0.41354962411940505
15,17,4.413591211466214,10.63435366865761,0.4031651174262809
16,18,4.675734198388241,10.31675931914993,0.36771641560480955
17,19,0.0,4.6910641435196805,1.0
18,20,5.4036373943429865,9.361842370385567,0.26928454965536586
19,21,0.6057406508934331,6.536562913149961,0.9180877582620504
20,22,4.944561516896814,10.202623766397885,0.33136381442646645
21,23,3.7008153539723168,9.611974645817563,0.4995513650025328
22,24,5.053681262269368,9.997208997512358,0.3166079235214119
23,25,4.590559075984496,10.296134518631888,0.37923435683279966
24,26,5.14597457024747,9.78000467564145,0.3041274143418698
25,27,4.524119705066894,10.562101244930073,0.3882187263042772
26,28,4.56529935596491,10.437768716397663,0.382650142597591
27,29,3.8233926073180817,10.432929325140414,0.48297566120450813
28,30,2.3226024814681323,10.285438648862042,0.6859223899822936
29,31,4.909376529519816,10.2346115095442,0.33612176023598145
30,32,3.5686724796510294,10.799872617158778,0.5174205950919908
31,33,1.1442007283906515,8.118673103163205,0.8452736389370015
32,37,5.100614346996014,9.83359515880701,0.31026132258590194
33,38,5.3295019143445215,9.506358212070912,0.27930963770259604
34,39,4.120197718059353,10.882377548731373,0.4428397186286893
35,41,4.537821449567965,10.514301902375616,0.38636588613885664
36,42,1.7185576702338037,9.163923325555896,0.7676053091084944
37,43,5.237648179645351,9.84972531519872,0.29173070488723113
38,44,5.251649996520915,9.55652436291552,0.2898372869583039
39,45,4.718884818275015,10.15094645560449,0.3618813044857283
40,46,2.061598530384468,9.37736826784743,0.7212170638731604
41,47,2.095626721749957,9.440020235335812,0.7166155476418757
42,49,0.5546391068212929,7.430482417399018,0.9249980457341653
43,50,4.765996973772165,9.984407602446655,0.3555104884208225
44,53,5.001918842831726,9.72808065811601,0.32360757891462943
45,55,1.2094142638150565,8.621032631545713,0.8364550350173349
46,56,4.560569123980503,10.610396374223678,0.3832897957316705
47,57,5.238782378894456,9.685303361612881,0.291577330992092
48,58,2.605711525864583,10.743418570245984,0.6476385197341967
49,59,4.576473010115585,10.36292292108246,0.3811391674656821
50,60,4.944138600305102,9.86280265757128,0.3314210039943849
51,61,4.527045167094067,10.795819782692757,0.3878231260545474
52,63,4.257522721714805,10.500971428251294,0.42426972686819064
53,64,1.7676125753076342,9.26725077106021,0.7609717816460182
54,65,4.431756285086881,10.655961202252474,0.4007087164906509
